符合要求的点：行数=20, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=1
符合要求的点：行数=252741, x=407787462833, y=-739774285667, 中心：x=407785029540,-739791871940, 当前找到=264
符合要求的点：行数=252748, x=407791519420, y=-739768067415, 中心：x=407785029540,-739791871940, 当前找到=265
符合要求的点：行数=252757, x=407799889937, y=-739804422855, 中心：x=407785029540,-739791871940, 当前找到=266
符合要求的点：行数=256379, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=267
符合要求的点：行数=259726, x=407789340422, y=-739813238092, 中心：x=407785029540,-739791871940, 当前找到=268
符合要求的点：行数=263802, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=269
符合要求的点：行数=264842, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=270
符合要求的点：行数=264865, x=407786281891, y=-739774274826, 中心：x=407785029540,-739791871940, 当前找到=271
符合要求的点：行数=264868, x=407771801764, y=-739783515446, 中心：x=407785029540,-739791871940, 当前找到=272
符合要求的点：行数=267833, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=273
符合要求的点：行数=269066, x=407783058765, y=-739804406118, 中心：x=407785029540,-739791871940, 当前找到=274
符合要求的点：行数=270444, x=407804948361, y=-739804192142, 中心：x=407785029540,-739791871940, 当前找到=275
符合要求的点：行数=270448, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=276
符合要求的点：行数=270450, x=407800864832, y=-739807212353, 中心：x=407785029540,-739791871940, 当前找到=277
符合要求的点：行数=275789, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=278
符合要求的点：行数=275799, x=407779868167, y=-739804202167, 中心：x=407785029540,-739791871940, 当前找到=279
符合要求的点：行数=275830, x=407783058765, y=-739804406118, 中心：x=407785029540,-739791871940, 当前找到=280
符合要求的点：行数=280017, x=407767326567, y=-739790510172, 中心：x=407785029540,-739791871940, 当前找到=281
符合要求的点：行数=280018, x=407763736603, y=-739793586731, 中心：x=407785029540,-739791871940, 当前找到=282
符合要求的点：行数=281283, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=283
符合要求的点：行数=287110, x=407800598780, y=-739804684770, 中心：x=407785029540,-739791871940, 当前找到=284
符合要求的点：行数=288847, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=285
符合要求的点：行数=296714, x=407791953833, y=-739783520167, 中心：x=407785029540,-739791871940, 当前找到=286
符合要求的点：行数=296715, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=287
符合要求的点：行数=299721, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=288
符合要求的点：行数=299768, x=407780554241, y=-739817190170, 中心：x=407785029540,-739791871940, 当前找到=289
符合要求的点：行数=299779, x=407780554241, y=-739817190170, 中心：x=407785029540,-739791871940, 当前找到=290
符合要求的点：行数=315953, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=291
符合要求的点：行数=316051, x=407766468648, y=-739793087276, 中心：x=407785029540,-739791871940, 当前找到=292
符合要求的点：行数=316054, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=293
符合要求的点：行数=316393, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=294
符合要求的点：行数=316451, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=295
符合要求的点：行数=318268, x=407786281891, y=-739774274826, 中心：x=407785029540,-739791871940, 当前找到=296
符合要求的点：行数=318270, x=407782222833, y=-739785431332, 中心：x=407785029540,-739791871940, 当前找到=297
符合要求的点：行数=320971, x=407766468648, y=-739793087276, 中心：x=407785029540,-739791871940, 当前找到=298
符合要求的点：行数=320999, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=299
符合要求的点：行数=328555, x=407779728598, y=-739818589235, 中心：x=407785029540,-739791871940, 当前找到=300
符合要求的点：行数=328557, x=407770842047, y=-739790125911, 中心：x=407785029540,-739791871940, 当前找到=301
符合要求的点：行数=328558, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=302
符合要求的点：行数=328658, x=407791684521, y=-739816117287, 中心：x=407785029540,-739791871940, 当前找到=303
符合要求的点：行数=329218, x=407782222833, y=-739785431332, 中心：x=407785029540,-739791871940, 当前找到=304
符合要求的点：行数=329252, x=407782222833, y=-739785431332, 中心：x=407785029540,-739791871940, 当前找到=305
符合要求的点：行数=330914, x=407805936049, y=-739806330095, 中心：x=407785029540,-739791871940, 当前找到=306
符合要求的点：行数=338579, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=307
符合要求的点：行数=341003, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=308
符合要求的点：行数=341128, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=309
符合要求的点：行数=342698, x=407803981977, y=-739811219849, 中心：x=407785029540,-739791871940, 当前找到=310
符合要求的点：行数=356335, x=407763736603, y=-739793586731, 中心：x=407785029540,-739791871940, 当前找到=311
符合要求的点：行数=357516, x=407777324036, y=-739785180923, 中心：x=407785029540,-739791871940, 当前找到=312
符合要求的点：行数=357517, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=313
符合要求的点：行数=365007, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=314
符合要求的点：行数=365816, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=315
符合要求的点：行数=370096, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=316
符合要求的点：行数=372991, x=407770842047, y=-739790125911, 中心：x=407785029540,-739791871940, 当前找到=317
符合要求的点：行数=383578, x=407808826413, y=-739815795422, 中心：x=407785029540,-739791871940, 当前找到=318
符合要求的点：行数=389949, x=407770842047, y=-739790125911, 中心：x=407785029540,-739791871940, 当前找到=319
符合要求的点：行数=423561, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=320
符合要求的点：行数=423569, x=407808826413, y=-739815795422, 中心：x=407785029540,-739791871940, 当前找到=321
符合要求的点：行数=423570, x=407809616220, y=-739813511527, 中心：x=407785029540,-739791871940, 当前找到=322
符合要求的点：行数=423571, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=323
符合要求的点：行数=423576, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=324
符合要求的点：行数=427522, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=325
符合要求的点：行数=441820, x=407799727454, y=-739771029353, 中心：x=407785029540,-739791871940, 当前找到=326
符合要求的点：行数=444467, x=407783280372, y=-739777223611, 中心：x=407785029540,-739791871940, 当前找到=327
符合要求的点：行数=448199, x=407779728598, y=-739818589235, 中心：x=407785029540,-739791871940, 当前找到=328
符合要求的点：行数=450645, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=329
符合要求的点：行数=451915, x=407799889937, y=-739804422855, 中心：x=407785029540,-739791871940, 当前找到=330
符合要求的点：行数=452601, x=407808826413, y=-739815795422, 中心：x=407785029540,-739791871940, 当前找到=331
符合要求的点：行数=458944, x=407805553011, y=-739802221347, 中心：x=407785029540,-739791871940, 当前找到=332
符合要求的点：行数=465779, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=333
符合要求的点：行数=466499, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=334
符合要求的点：行数=466501, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=335
符合要求的点：行数=466864, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=336
符合要求的点：行数=466870, x=407809616220, y=-739813511527, 中心：x=407785029540,-739791871940, 当前找到=337
符合要求的点：行数=466876, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=338
符合要求的点：行数=466885, x=407809616220, y=-739813511527, 中心：x=407785029540,-739791871940, 当前找到=339
符合要求的点：行数=466886, x=407777324036, y=-739785180923, 中心：x=407785029540,-739791871940, 当前找到=340
符合要求的点：行数=466893, x=407791684521, y=-739816117287, 中心：x=407785029540,-739791871940, 当前找到=341
符合要求的点：行数=466908, x=407791684521, y=-739816117287, 中心：x=407785029540,-739791871940, 当前找到=342
符合要求的点：行数=466910, x=407787462833, y=-739774285667, 中心：x=407785029540,-739791871940, 当前找到=343
符合要求的点：行数=466911, x=407809180092, y=-739810265391, 中心：x=407785029540,-739791871940, 当前找到=344
符合要求的点：行数=466912, x=407809180092, y=-739810265391, 中心：x=407785029540,-739791871940, 当前找到=345
符合要求的点：行数=466913, x=407800864832, y=-739807212353, 中心：x=407785029540,-739791871940, 当前找到=346
符合要求的点：行数=466914, x=407780011598, y=-739786439499, 中心：x=407785029540,-739791871940, 当前找到=347
符合要求的点：行数=466915, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=348
符合要求的点：行数=466917, x=407758739976, y=-739800614119, 中心：x=407785029540,-739791871940, 当前找到=349
符合要求的点：行数=466920, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=350
符合要求的点：行数=466921, x=407793761992, y=-739775057333, 中心：x=407785029540,-739791871940, 当前找到=351
符合要求的点：行数=466922, x=407793166446, y=-739812720604, 中心：x=407785029540,-739791871940, 当前找到=352
符合要求的点：行数=466923, x=407800864832, y=-739807212353, 中心：x=407785029540,-739791871940, 当前找到=353
符合要求的点：行数=468595, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=354
符合要求的点：行数=468706, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=355
符合要求的点：行数=468712, x=407794464849, y=-739775176253, 中心：x=407785029540,-739791871940, 当前找到=356
符合要求的点：行数=472109, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=357
符合要求的点：行数=474920, x=407758739976, y=-739800614119, 中心：x=407785029540,-739791871940, 当前找到=358
符合要求的点：行数=479240, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=359
符合要求的点：行数=479746, x=407803464542, y=-739814186096, 中心：x=407785029540,-739791871940, 当前找到=360
符合要求的点：行数=480676, x=407804948361, y=-739804192142, 中心：x=407785029540,-739791871940, 当前找到=361
符合要求的点：行数=484007, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=362
符合要求的点：行数=489928, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=363
符合要求的点：行数=499704, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=364
符合要求的点：行数=508621, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=365
符合要求的点：行数=517672, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=366
符合要求的点：行数=524203, x=407805116892, y=-739805931783, 中心：x=407785029540,-739791871940, 当前找到=367
符合要求的点：行数=530912, x=407782633841, y=-739808843386, 中心：x=407785029540,-739791871940, 当前找到=368
符合要求的点：行数=531124, x=407800864832, y=-739807212353, 中心：x=407785029540,-739791871940, 当前找到=369
符合要求的点：行数=534064, x=407808420213, y=-739815688133, 中心：x=407785029540,-739791871940, 当前找到=370
符合要求的点：行数=534070, x=407771801764, y=-739783515446, 中心：x=407785029540,-739791871940, 当前找到=371
符合要求的点：行数=539097, x=407803981977, y=-739811219849, 中心：x=407785029540,-739791871940, 当前找到=372
符合要求的点：行数=539100, x=407803981977, y=-739811219849, 中心：x=407785029540,-739791871940, 当前找到=373
符合要求的点：行数=539106, x=407803981977, y=-739811219849, 中心：x=407785029540,-739791871940, 当前找到=374
符合要求的点：行数=539108, x=407803981977, y=-739811219849, 中心：x=407785029540,-739791871940, 当前找到=375
符合要求的点：行数=539109, x=407803981977, y=-739811219849, 中心：x=407785029540,-739791871940, 当前找到=376
符合要求的点：行数=541265, x=407805116892, y=-739805931783, 中心：x=407785029540,-739791871940, 当前找到=377
符合要求的点：行数=542215, x=407794464849, y=-739775176253, 中心：x=407785029540,-739791871940, 当前找到=378
符合要求的点：行数=542216, x=407793761992, y=-739775057333, 中心：x=407785029540,-739791871940, 当前找到=379
符合要求的点：行数=554810, x=407778997333, y=-739799544333, 中心：x=407785029540,-739791871940, 当前找到=380
符合要求的点：行数=555156, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=381
符合要求的点：行数=558993, x=407805553011, y=-739802221347, 中心：x=407785029540,-739791871940, 当前找到=382
符合要求的点：行数=558994, x=407770842047, y=-739790125911, 中心：x=407785029540,-739791871940, 当前找到=383
符合要求的点：行数=559007, x=407803464542, y=-739814186096, 中心：x=407785029540,-739791871940, 当前找到=384
符合要求的点：行数=559009, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=385
符合要求的点：行数=559011, x=407803502833, y=-739767949667, 中心：x=407785029540,-739791871940, 当前找到=386
符合要求的点：行数=563477, x=407762436671, y=-739818370342, 中心：x=407785029540,-739791871940, 当前找到=387
符合要求的点：行数=567118, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=388
符合要求的点：行数=568443, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=389
符合要求的点：行数=568594, x=407766468648, y=-739793087276, 中心：x=407785029540,-739791871940, 当前找到=390
符合要求的点：行数=568595, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=391
符合要求的点：行数=568638, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=392
符合要求的点：行数=571762, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=393
符合要求的点：行数=576288, x=407807359198, y=-739766040504, 中心：x=407785029540,-739791871940, 当前找到=394
符合要求的点：行数=576289, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=395
符合要求的点：行数=576669, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=396
符合要求的点：行数=576707, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=397
符合要求的点：行数=579155, x=407774949074, y=-739786612988, 中心：x=407785029540,-739791871940, 当前找到=398
符合要求的点：行数=582999, x=407779728598, y=-739818589235, 中心：x=407785029540,-739791871940, 当前找到=399
符合要求的点：行数=583000, x=407780635485, y=-739806461334, 中心：x=407785029540,-739791871940, 当前找到=400
符合要求的点：行数=584216, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=401
符合要求的点：行数=587385, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=402
符合要求的点：行数=588876, x=407808196801, y=-739811262488, 中心：x=407785029540,-739791871940, 当前找到=403
符合要求的点：行数=588879, x=407808196801, y=-739811262488, 中心：x=407785029540,-739791871940, 当前找到=404
符合要求的点：行数=589265, x=407782222833, y=-739785431332, 中心：x=407785029540,-739791871940, 当前找到=405
符合要求的点：行数=594897, x=407794464849, y=-739775176253, 中心：x=407785029540,-739791871940, 当前找到=406
符合要求的点：行数=595437, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=407
符合要求的点：行数=595449, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=408
符合要求的点：行数=595451, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=409
符合要求的点：行数=595461, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=410
符合要求的点：行数=595477, x=407805553011, y=-739802221347, 中心：x=407785029540,-739791871940, 当前找到=411
符合要求的点：行数=595488, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=412
符合要求的点：行数=595490, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=413
符合要求的点：行数=595491, x=407796040840, y=-739812122130, 中心：x=407785029540,-739791871940, 当前找到=414
符合要求的点：行数=595492, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=415
符合要求的点：行数=595500, x=407800598780, y=-739804684770, 中心：x=407785029540,-739791871940, 当前找到=416
符合要求的点：行数=595517, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=417
符合要求的点：行数=597303, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=418
符合要求的点：行数=597894, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=419
符合要求的点：行数=597897, x=407785034180, y=-739779317378, 中心：x=407785029540,-739791871940, 当前找到=420
符合要求的点：行数=597901, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=421
符合要求的点：行数=597908, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=422
符合要求的点：行数=597910, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=423
符合要求的点：行数=597917, x=407808196801, y=-739811262488, 中心：x=407785029540,-739791871940, 当前找到=424
符合要求的点：行数=600004, x=407809180092, y=-739810265391, 中心：x=407785029540,-739791871940, 当前找到=425
符合要求的点：行数=612509, x=407808826413, y=-739815795422, 中心：x=407785029540,-739791871940, 当前找到=426
符合要求的点：行数=612513, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=427
符合要求的点：行数=612517, x=407807359198, y=-739766040504, 中心：x=407785029540,-739791871940, 当前找到=428
符合要求的点：行数=612518, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=429
符合要求的点：行数=612523, x=407799889937, y=-739804422855, 中心：x=407785029540,-739791871940, 当前找到=430
符合要求的点：行数=614255, x=407799727454, y=-739771029353, 中心：x=407785029540,-739791871940, 当前找到=431
符合要求的点：行数=614256, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=432
符合要求的点：行数=614261, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=433
符合要求的点：行数=616660, x=407803502833, y=-739767949667, 中心：x=407785029540,-739791871940, 当前找到=434
符合要求的点：行数=617932, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=435
符合要求的点：行数=617939, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=436
符合要求的点：行数=633108, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=437
符合要求的点：行数=633160, x=407793166446, y=-739812720604, 中心：x=407785029540,-739791871940, 当前找到=438
符合要求的点：行数=637938, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=439
符合要求的点：行数=644627, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=440
符合要求的点：行数=650079, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=441
符合要求的点：行数=668494, x=407800864832, y=-739807212353, 中心：x=407785029540,-739791871940, 当前找到=442
符合要求的点：行数=669531, x=407799889937, y=-739804422855, 中心：x=407785029540,-739791871940, 当前找到=443
符合要求的点：行数=669542, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=444
符合要求的点：行数=669543, x=407789044144, y=-739812308550, 中心：x=407785029540,-739791871940, 当前找到=445
符合要求的点：行数=701939, x=407779728598, y=-739818589235, 中心：x=407785029540,-739791871940, 当前找到=446
符合要求的点：行数=707015, x=407808196801, y=-739811262488, 中心：x=407785029540,-739791871940, 当前找到=447
符合要求的点：行数=707604, x=407805116892, y=-739805931783, 中心：x=407785029540,-739791871940, 当前找到=448
符合要求的点：行数=707609, x=407787053698, y=-739819121360, 中心：x=407785029540,-739791871940, 当前找到=449
符合要求的点：行数=707611, x=407796867601, y=-739800759535, 中心：x=407785029540,-739791871940, 当前找到=450
符合要求的点：行数=708529, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=451
符合要求的点：行数=709380, x=407800864832, y=-739807212353, 中心：x=407785029540,-739791871940, 当前找到=452
符合要求的点：行数=712215, x=407808826413, y=-739815795422, 中心：x=407785029540,-739791871940, 当前找到=453
符合要求的点：行数=713429, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=454
符合要求的点：行数=715634, x=407805116892, y=-739805931783, 中心：x=407785029540,-739791871940, 当前找到=455
符合要求的点：行数=715646, x=407808196801, y=-739811262488, 中心：x=407785029540,-739791871940, 当前找到=456
符合要求的点：行数=715664, x=407779335586, y=-739782053232, 中心：x=407785029540,-739791871940, 当前找到=457
符合要求的点：行数=723718, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=458
符合要求的点：行数=725332, x=407767225450, y=-739772911620, 中心：x=407785029540,-739791871940, 当前找到=459
符合要求的点：行数=727266, x=407808826413, y=-739815795422, 中心：x=407785029540,-739791871940, 当前找到=460
符合要求的点：行数=727482, x=407770842047, y=-739790125911, 中心：x=407785029540,-739791871940, 当前找到=461
符合要求的点：行数=733022, x=407777324036, y=-739785180923, 中心：x=407785029540,-739791871940, 当前找到=462
符合要求的点：行数=749159, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=463
符合要求的点：行数=751689, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=464
符合要求的点：行数=752617, x=407804948361, y=-739804192142, 中心：x=407785029540,-739791871940, 当前找到=465
符合要求的点：行数=767864, x=407803981977, y=-739811219849, 中心：x=407785029540,-739791871940, 当前找到=466
符合要求的点：行数=767867, x=407808826413, y=-739815795422, 中心：x=407785029540,-739791871940, 当前找到=467
符合要求的点：行数=768036, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=468
符合要求的点：行数=768618, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=469
符合要求的点：行数=768638, x=407783280372, y=-739777223611, 中心：x=407785029540,-739791871940, 当前找到=470
符合要求的点：行数=771967, x=407767326567, y=-739790510172, 中心：x=407785029540,-739791871940, 当前找到=471
符合要求的点：行数=771968, x=407794464849, y=-739775176253, 中心：x=407785029540,-739791871940, 当前找到=472
符合要求的点：行数=777541, x=407794464849, y=-739775176253, 中心：x=407785029540,-739791871940, 当前找到=473
符合要求的点：行数=782868, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=474
符合要求的点：行数=782892, x=407758130628, y=-739803242683, 中心：x=407785029540,-739791871940, 当前找到=475
符合要求的点：行数=786569, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=476
符合要求的点：行数=786699, x=407803502833, y=-739767949667, 中心：x=407785029540,-739791871940, 当前找到=477
符合要求的点：行数=789573, x=407771801764, y=-739783515446, 中心：x=407785029540,-739791871940, 当前找到=478
符合要求的点：行数=797225, x=407779728598, y=-739818589235, 中心：x=407785029540,-739791871940, 当前找到=479
符合要求的点：行数=797782, x=407799889937, y=-739804422855, 中心：x=407785029540,-739791871940, 当前找到=480
符合要求的点：行数=797784, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=481
符合要求的点：行数=801316, x=407779868167, y=-739804202167, 中心：x=407785029540,-739791871940, 当前找到=482
符合要求的点：行数=814602, x=407771510833, y=-739797074667, 中心：x=407785029540,-739791871940, 当前找到=483
符合要求的点：行数=814610, x=407771510833, y=-739797074667, 中心：x=407785029540,-739791871940, 当前找到=484
符合要求的点：行数=814635, x=407771510833, y=-739797074667, 中心：x=407785029540,-739791871940, 当前找到=485
符合要求的点：行数=823342, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=486
符合要求的点：行数=823925, x=407761059134, y=-739793945488, 中心：x=407785029540,-739791871940, 当前找到=487
符合要求的点：行数=825800, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=488
符合要求的点：行数=827543, x=407769605249, y=-739777827244, 中心：x=407785029540,-739791871940, 当前找到=489
符合要求的点：行数=828216, x=407805553011, y=-739802221347, 中心：x=407785029540,-739791871940, 当前找到=490
符合要求的点：行数=828227, x=407786281891, y=-739774274826, 中心：x=407785029540,-739791871940, 当前找到=491
符合要求的点：行数=828228, x=407782222833, y=-739785431332, 中心：x=407785029540,-739791871940, 当前找到=492
符合要求的点：行数=833758, x=407774949074, y=-739786612988, 中心：x=407785029540,-739791871940, 当前找到=493
符合要求的点：行数=838611, x=407799889937, y=-739804422855, 中心：x=407785029540,-739791871940, 当前找到=494
符合要求的点：行数=839248, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=495
符合要求的点：行数=853282, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=496
符合要求的点：行数=866809, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=497
符合要求的点：行数=866810, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=498
符合要求的点：行数=866825, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=499
符合要求的点：行数=869765, x=407785185111, y=-739819335937, 中心：x=407785029540,-739791871940, 当前找到=500
符合要求的点：行数=869766, x=407803464542, y=-739814186096, 中心：x=407785029540,-739791871940, 当前找到=501
符合要求的点：行数=886084, x=407803464542, y=-739814186096, 中心：x=407785029540,-739791871940, 当前找到=502
符合要求的点：行数=897990, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=503
符合要求的点：行数=900990, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=504
符合要求的点：行数=900993, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=505
符合要求的点：行数=900995, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=506
符合要求的点：行数=926931, x=407774905768, y=-739791161510, 中心：x=407785029540,-739791871940, 当前找到=507
符合要求的点：行数=926932, x=407791684521, y=-739816117287, 中心：x=407785029540,-739791871940, 当前找到=508
符合要求的点：行数=931240, x=407803464542, y=-739814186096, 中心：x=407785029540,-739791871940, 当前找到=509
符合要求的点：行数=941642, x=407761059134, y=-739793945488, 中心：x=407785029540,-739791871940, 当前找到=510
符合要求的点：行数=941792, x=407805936049, y=-739806330095, 中心：x=407785029540,-739791871940, 当前找到=511
符合要求的点：行数=941829, x=407805936049, y=-739806330095, 中心：x=407785029540,-739791871940, 当前找到=512
符合要求的点：行数=941840, x=407796867601, y=-739800759535, 中心：x=407785029540,-739791871940, 当前找到=513
符合要求的点：行数=941841, x=407805936049, y=-739806330095, 中心：x=407785029540,-739791871940, 当前找到=514
符合要求的点：行数=941857, x=407791684521, y=-739816117287, 中心：x=407785029540,-739791871940, 当前找到=515
符合要求的点：行数=941996, x=407776744222, y=-739785877274, 中心：x=407785029540,-739791871940, 当前找到=516
符合要求的点：行数=966195, x=407808054631, y=-739764726162, 中心：x=407785029540,-739791871940, 当前找到=517
符合要求的点：行数=976092, x=407808582693, y=-739765584469, 中心：x=407785029540,-739791871940, 当前找到=518
符合要求的点：行数=981571, x=407787462833, y=-739774285667, 中心：x=407785029540,-739791871940, 当前找到=519
符合要求的点：行数=986390, x=407808582693, y=-739765584469, 中心：x=407785029540,-739791871940, 当前找到=520
符合要求的点：行数=988465, x=407808582693, y=-739765584469, 中心：x=407785029540,-739791871940, 当前找到=521
符合要求的点：行数=988475, x=407808582693, y=-739765584469, 中心：x=407785029540,-739791871940, 当前找到=522
符合要求的点：行数=988485, x=407808582693, y=-739765584469, 中心：x=407785029540,-739791871940, 当前找到=523
符合要求的点：行数=990428, x=407779728598, y=-739818589235, 中心：x=407785029540,-739791871940, 当前找到=524
符合要求的点：行数=991630, x=407793166446, y=-739812720604, 中心：x=407785029540,-739791871940, 当前找到=525
符合要求的点：行数=993171, x=407791684521, y=-739816117287, 中心：x=407785029540,-739791871940, 当前找到=526
