符合要求的点：行数=1992, x=407631049050, y=-739764274013, 中心：x=407702635791,-739709473021, 当前找到=120
符合要求的点：行数=1993, x=407631049050, y=-739764274013, 中心：x=407702635791,-739709473021, 当前找到=121
符合要求的点：行数=1994, x=407642939469, y=-739775415106, 中心：x=407702635791,-739709473021, 当前找到=122
符合要求的点：行数=1995, x=407652683667, y=-739790092833, 中心：x=407702635791,-739709473021, 当前找到=123
符合要求的点：行数=2006, x=407616340629, y=-739678573608, 中心：x=407702635791,-739709473021, 当前找到=124
符合要求的点：行数=2040, x=407679723279, y=-739818692207, 中心：x=407702635791,-739709473021, 当前找到=125
符合要求的点：行数=2041, x=407698736895, y=-739752173424, 中心：x=407702635791,-739709473021, 当前找到=126
符合要求的点：行数=2042, x=407742937388, y=-739708399773, 中心：x=407702635791,-739709473021, 当前找到=127
符合要求的点：行数=2043, x=407750859041, y=-739687532187, 中心：x=407702635791,-739709473021, 当前找到=128
符合要求的点：行数=2110, x=407642440796, y=-739789733887, 中心：x=407702635791,-739709473021, 当前找到=129
符合要求的点：行数=2300, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=130
符合要求的点：行数=2301, x=407592814376, y=-739806354045, 中心：x=407702635791,-739709473021, 当前找到=131
符合要求的点：行数=2303, x=407601773954, y=-739801606536, 中心：x=407702635791,-739709473021, 当前找到=132
符合要求的点：行数=2305, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=133
符合要求的点：行数=2306, x=407623329269, y=-739798951149, 中心：x=407702635791,-739709473021, 当前找到=134
符合要求的点：行数=2307, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=135
符合要求的点：行数=2308, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=136
符合要求的点：行数=2309, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=137
符合要求的点：行数=2315, x=407614016888, y=-739775743645, 中心：x=407702635791,-739709473021, 当前找到=138
符合要求的点：行数=2316, x=407612521224, y=-739780497551, 中心：x=407702635791,-739709473021, 当前找到=139
符合要求的点：行数=2317, x=407613333866, y=-739775025845, 中心：x=407702635791,-739709473021, 当前找到=140
符合要求的点：行数=2318, x=407617315792, y=-739792728423, 中心：x=407702635791,-739709473021, 当前找到=141
符合要求的点：行数=2329, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=142
符合要求的点：行数=2330, x=407624791998, y=-739797019958, 中心：x=407702635791,-739709473021, 当前找到=143
符合要求的点：行数=2403, x=407808054631, y=-739764726162, 中心：x=407702635791,-739709473021, 当前找到=144
符合要求的点：行数=2420, x=407750859041, y=-739687532187, 中心：x=407702635791,-739709473021, 当前找到=145
符合要求的点：行数=3096, x=407620611638, y=-739605067202, 中心：x=407702635791,-739709473021, 当前找到=146
符合要求的点：行数=3097, x=407594642871, y=-739726424217, 中心：x=407702635791,-739709473021, 当前找到=147
符合要求的点：行数=3098, x=407601753637, y=-739765343070, 中心：x=407702635791,-739709473021, 当前找到=148
符合要求的点：行数=3164, x=407763492866, y=-739726209641, 中心：x=407702635791,-739709473021, 当前找到=149
符合要求的点：行数=3167, x=407721650018, y=-739775562286, 中心：x=407702635791,-739709473021, 当前找到=150
符合要求的点：行数=3168, x=407698736895, y=-739752173424, 中心：x=407702635791,-739709473021, 当前找到=151
符合要求的点：行数=3169, x=407720431255, y=-739750671387, 中心：x=407702635791,-739709473021, 当前找到=152
符合要求的点：行数=3170, x=407757236918, y=-739717841148, 中心：x=407702635791,-739709473021, 当前找到=153
